,location,total_sqft,bath,price,bhk
9396,other,1596.0,3.0,105.0,3
9400,other,1200.0,3.0,85.0,3
9401,other,1132.0,2.0,67.0,2
9403,other,1515.0,3.0,88.0,3
9406,other,1380.0,2.0,80.0,2
9409,other,4346.0,5.0,500.0,4
9411,other,2200.0,3.0,187.0,3
9412,other,3329.0,3.0,330.0,3
9413,other,3600.0,4.0,300.0,4
9414,other,3500.0,3.0,450.0,4
9416,other,1093.0,2.0,65.0,2
9418,other,1535.0,3.0,95.0,3
9420,other,1100.0,2.0,62.7,2
9423,other,2197.0,4.0,280.0,3
9426,other,1600.0,3.0,172.0,4
9427,other,1450.0,2.0,85.0,3
9428,other,2000.0,3.0,166.0,4
9429,other,1420.0,1.0,220.0,2
9433,other,1756.0,3.0,100.0,3
9434,other,1532.0,3.0,92.0,3
9435,other,1650.0,3.0,110.0,3
9437,other,1010.0,2.0,148.0,2
9439,other,1525.0,2.0,122.0,3
9443,other,2400.0,3.0,200.0,4
9444,other,1000.0,2.0,130.0,2
9446,other,3040.0,1.0,180.0,2
9448,other,1390.0,3.0,120.0,3
9450,other,1135.0,2.0,68.0,2
9451,other,900.0,2.0,55.0,2
9455,other,2500.0,3.0,250.0,3
9456,other,2200.0,4.0,350.0,3
9461,other,1168.0,3.0,70.0,3
9463,other,2100.0,4.0,155.0,4
9465,other,1515.0,3.0,93.93,3
9471,other,2000.0,3.0,210.0,3
9472,other,2400.0,4.0,300.0,5
9473,other,1760.0,3.0,176.0,3
9474,other,595.0,1.0,42.0,1
9479,other,1170.0,2.0,86.0,2
9480,other,2200.0,4.0,235.0,4
9483,other,1450.0,1.0,230.0,2
9489,other,1650.0,3.0,175.0,3
9491,other,1670.0,3.0,91.86,3
9495,other,1250.0,2.0,80.0,3
9496,other,1650.0,4.0,160.0,3
9497,other,800.0,2.0,50.0,2
9498,other,1225.0,2.0,150.0,2
9500,other,3675.0,4.0,367.0,4
9501,other,1200.0,2.0,150.0,2
9504,other,1350.0,2.0,80.0,2
9506,other,1614.0,3.0,110.0,3
9507,other,1188.0,2.0,73.0,2
9509,other,1480.0,3.0,90.0,3
9510,other,680.0,2.0,42.0,2
9515,other,2479.13,3.0,215.0,3
9516,other,1100.0,2.0,106.0,2
9519,other,1925.0,3.0,120.0,3
9520,other,650.0,1.0,26.0,1
9522,other,2000.0,3.0,207.0,3
9523,other,1050.0,2.0,110.0,2
9525,other,2204.0,2.0,305.0,3
9531,other,1685.0,2.0,110.0,3
9533,other,1550.0,3.0,110.0,3
9534,other,500.0,1.0,20.0,1
9536,other,3155.0,4.0,370.0,3
9537,other,1765.0,3.0,105.0,3
9539,other,1012.0,2.0,59.0,2
9540,other,2045.0,4.0,154.0,3
9542,other,2400.0,4.0,280.0,6
9543,other,581.91,2.0,25.0,1
9544,other,1158.0,2.0,85.0,3
9546,other,1415.0,2.0,110.0,2
9549,other,4750.0,5.0,600.0,4
9550,other,1350.0,3.0,195.0,3
9551,other,2400.0,5.0,350.0,4
9552,other,1840.0,3.0,155.0,3
9553,other,1350.0,2.0,185.0,2
9554,other,824.0,2.0,60.0,2
9555,other,1340.0,2.0,100.0,3
9556,other,1620.0,2.0,110.0,3
9557,other,1533.0,3.0,115.0,3
9560,other,750.0,1.0,25.0,1
9561,other,1375.0,2.0,85.0,3
9562,other,3800.0,3.0,580.0,3
9569,other,1500.0,3.0,88.0,3
9571,other,1140.0,2.0,76.0,2
9572,other,1198.0,2.0,84.0,2
9573,other,4000.0,4.0,520.0,4
9578,other,3000.0,2.0,510.0,2
9581,other,1200.0,2.0,125.0,2
9585,other,1050.0,1.0,70.0,1
9586,other,1200.0,2.0,80.0,3
9588,other,1200.0,4.0,169.0,4
9591,other,3025.0,3.0,500.0,3
9596,other,400.0,1.0,14.0,1
9598,other,1575.0,4.0,150.0,5
9600,other,3750.0,3.0,550.0,4
9601,other,4800.0,5.0,629.0,4
9602,other,1200.0,2.0,70.0,2
9606,other,1300.0,2.0,79.0,2
9608,other,3500.0,4.0,350.0,4
9610,other,1000.0,2.0,110.0,3
9617,other,2400.0,3.0,260.0,3
9618,other,2770.0,3.0,460.0,3
9619,other,1533.0,3.0,85.0,3
9622,other,1452.55,2.0,110.0,2
9623,other,2357.0,3.0,151.0,3
9624,other,1170.0,2.0,105.0,2
9625,other,1411.0,3.0,91.72,3
9627,other,3095.0,3.0,375.0,3
9629,other,1100.0,3.0,78.0,3
9631,other,3600.0,4.0,365.0,4
9634,other,1945.0,3.0,120.0,3
9636,other,1650.0,3.0,165.0,3
9637,other,1500.0,5.0,230.0,4
9638,other,1550.0,2.0,150.0,3
9640,other,1150.0,2.0,75.0,3
9641,other,1200.0,3.0,74.0,3
9642,other,1229.0,3.0,86.03,3
9643,other,1030.0,2.0,61.0,2
9644,other,600.0,1.0,32.0,1
9645,other,1165.0,2.0,135.0,2
9648,other,3000.0,4.0,240.0,4
9650,other,1315.0,2.0,90.0,2
9651,other,1210.0,2.0,72.0,2
9652,other,11338.0,9.0,1000.0,6
9654,other,30000.0,4.0,2100.0,4
9656,other,1170.0,2.0,68.0,2
9657,other,1600.0,2.0,110.0,2
9661,other,1980.0,3.0,224.0,3
9663,other,1700.0,3.0,97.0,3
9664,other,1900.0,3.0,160.0,3
9666,other,1100.0,2.0,75.0,2
9667,other,1929.0,3.0,115.0,3
9668,other,3161.0,4.0,214.0,4
9670,other,3515.0,3.0,420.0,3
9672,other,1100.0,2.0,70.0,2
9673,other,2400.0,7.0,355.0,7
9677,other,700.0,1.0,41.0,1
9682,other,3000.0,3.0,250.0,3
9684,other,1260.0,1.0,41.0,1
9685,other,1500.0,1.0,37.5,1
9686,other,600.0,1.0,17.0,1
9688,other,1165.0,2.0,75.0,2
9689,other,1272.0,4.0,75.0,3
9693,other,1000.0,2.0,65.0,3
9695,other,2400.0,4.0,325.0,3
9697,other,1463.0,1.0,142.0,2
9699,other,2401.0,3.0,185.0,3
9700,other,1875.0,2.0,235.0,3
9702,other,890.0,1.0,75.0,1
9705,other,2400.0,3.0,290.0,3
9707,other,1690.0,3.0,100.0,3
9710,other,1350.0,2.0,90.0,2
9711,other,1460.0,3.0,88.0,3
9712,other,1685.0,3.0,95.0,3
9713,other,800.0,1.0,52.0,1
9714,other,4000.0,5.0,280.0,4
9716,other,792.0,2.0,70.0,2
9719,other,2400.0,5.0,235.0,5
9722,other,461.82,1.0,31.7,1
9723,other,1500.0,2.0,85.0,3
9726,other,1260.0,2.0,75.0,2
9730,other,2820.0,3.0,285.0,3
9731,other,1950.0,3.0,130.0,3
9733,other,1350.0,2.0,140.0,3
9734,other,4051.0,4.0,345.0,4
9735,other,2100.0,3.0,170.0,3
9736,other,1991.0,3.0,160.0,3
9738,other,1200.0,3.0,66.0,3
9740,other,3000.0,4.0,342.0,4
9741,other,2400.0,6.0,245.0,6
9743,other,1375.0,2.0,105.0,2
9744,other,1693.0,3.0,108.0,3
9746,other,1200.0,3.0,200.0,3
9752,other,1150.0,2.0,77.5,3
9756,other,1058.0,2.0,60.0,2
9757,other,900.0,1.0,30.0,1
9758,other,1672.0,3.0,150.0,3
9761,other,1250.0,3.0,139.0,3
9762,other,1468.0,3.0,130.0,2
9766,other,1480.0,2.0,145.0,3
9769,other,2280.0,3.0,285.0,3
9770,other,2000.0,3.0,200.0,3
9773,other,1080.0,2.0,75.0,3
9774,other,2400.0,2.0,150.0,3
9776,other,1125.0,2.0,75.0,2
9777,other,1596.0,3.0,95.0,3
9778,other,1639.0,3.0,123.0,3
9780,other,1740.0,3.0,199.0,3
9781,other,1372.0,2.0,90.0,3
9783,other,6200.0,5.0,720.0,5
9786,other,925.0,2.0,63.0,2
9787,other,1200.0,3.0,95.0,4
9788,other,1200.0,2.0,79.0,2
9789,other,2500.0,3.0,270.0,3
9790,other,1584.0,3.0,145.0,4
9791,other,1570.0,3.0,115.0,3
9792,other,3000.0,3.0,400.0,3
9796,other,1750.0,3.0,180.0,3
9797,other,1500.0,1.0,160.0,2
9798,other,2100.0,6.0,275.0,6
9800,other,705.0,1.0,36.5,1
9801,other,1340.0,3.0,77.0,3
9805,other,1260.0,1.0,41.0,1
9806,other,1200.0,2.0,125.0,2
9807,other,1270.0,2.0,175.0,4
9808,other,1200.0,3.0,130.0,3
9809,other,3595.0,6.0,360.0,4
9811,other,2500.0,3.0,425.0,3
9812,other,3100.0,5.0,385.0,4
9814,other,1200.0,4.0,150.0,4
9815,other,3259.0,3.0,270.0,3
9818,other,596.0,1.0,42.0,1
9819,other,10000.0,16.0,550.0,16
9820,other,1200.0,4.0,110.0,4
9821,other,1910.0,3.0,190.0,3
9824,other,1750.0,3.0,149.0,3
9826,other,985.0,2.0,63.0,2
9827,other,1300.0,2.0,129.0,2
9828,other,1490.0,2.0,88.0,3
9832,other,650.0,1.0,30.0,1
9833,other,1500.0,2.0,89.99,3
9834,other,1350.0,4.0,145.0,4
9835,other,910.0,1.0,42.0,1
9838,other,4800.0,4.0,700.0,4
9839,other,532.0,1.0,22.49,1
9840,other,1060.0,3.0,62.0,3
9842,other,1550.0,2.0,160.0,2
9846,other,1000.0,2.0,80.0,2
9848,other,1500.0,2.0,97.0,3
9849,other,1865.0,4.0,140.0,3
9851,other,3500.0,4.0,245.0,4
9855,other,1320.0,2.0,73.0,3
9856,other,2150.0,6.0,205.0,6
9859,other,675.0,3.0,52.0,2
9860,other,1801.0,3.0,139.0,3
9862,other,2990.0,4.0,324.0,4
9863,other,2400.0,2.0,160.0,2
9865,other,1150.0,2.0,75.0,2
9866,other,1200.0,3.0,165.0,3
9873,other,1390.0,2.0,80.0,3
9874,other,1550.0,2.0,90.0,3
9876,other,2350.0,3.0,400.0,3
9878,other,1500.0,4.0,110.0,4
9880,other,1839.0,3.0,165.0,3
9882,other,900.0,2.0,70.0,2
9884,other,1500.0,3.0,149.0,3
9887,other,750.0,2.0,50.0,1
9888,other,600.0,3.0,75.0,2
9892,other,1500.0,1.0,19.5,1
9894,other,1200.0,2.0,70.0,2
9895,other,1200.0,2.0,160.0,2
9896,other,1904.0,3.0,155.0,3
9897,other,2770.0,4.0,315.0,3
9898,other,813.0,1.0,39.0,1
9901,other,1630.0,2.0,97.78,3
9903,other,2425.0,4.0,173.0,4
9907,other,1280.0,2.0,75.0,2
9908,other,735.0,1.0,75.0,1
9909,other,500.0,1.0,24.0,1
9911,other,1200.0,4.0,145.0,3
9912,other,1200.0,2.0,100.0,2
9913,other,1200.0,3.0,160.0,3
9914,other,1265.0,2.0,82.0,3
9919,other,1030.0,2.0,77.25,2
9921,other,2000.0,3.0,160.0,3
9922,other,1575.0,3.0,93.0,3
9930,other,3100.0,3.0,250.0,3
9931,other,1190.0,2.0,100.0,2
9933,other,1500.0,3.0,95.0,3
9939,other,1645.0,3.0,95.0,3
9940,other,1200.0,4.0,170.0,4
9941,other,1200.0,4.0,140.0,4
9944,other,1097.0,2.0,65.0,2
9945,other,6600.0,4.0,986.0,4
9946,other,1600.0,3.0,165.0,4
9948,other,900.0,2.0,110.0,2
9949,other,1200.0,2.0,125.0,2
9952,other,7500.0,4.0,900.0,4
9955,other,4104.0,4.0,360.0,4
9958,other,2080.0,2.0,150.0,2
9959,other,1505.0,2.0,90.0,2
9960,other,1200.0,3.0,95.75,3
9961,other,1810.0,4.0,148.0,3
9963,other,1530.0,2.0,97.0,3
9968,other,1500.0,2.0,130.0,3
9972,other,1400.0,2.0,80.0,2
9973,other,1533.0,3.0,150.0,3
9975,other,3730.0,6.0,450.0,4
9976,other,2400.0,9.0,350.0,8
9977,other,745.0,2.0,50.0,2
9979,other,1355.0,2.0,95.0,2
9980,other,833.0,1.0,49.0,1
9982,other,3000.0,5.0,270.0,4
9984,other,3811.0,3.0,475.0,4
9985,other,1545.0,3.0,85.0,3
9987,other,1350.0,2.0,110.0,2
9989,other,1200.0,2.0,68.0,3
9995,other,1280.0,4.0,115.0,4
9996,other,4470.0,3.0,700.0,3
9997,other,1200.0,3.0,85.0,3
9999,other,1655.0,3.0,155.0,3
10000,other,1150.0,2.0,74.0,2
10002,other,1200.0,2.0,108.0,3
10003,other,1200.0,2.0,75.0,2
10008,other,1500.0,2.0,203.0,2
10011,other,4500.0,9.0,500.0,9
10013,other,600.0,3.0,85.0,2
10015,other,1550.0,3.0,160.0,3
10018,other,1705.0,2.0,290.0,3
10020,other,3179.0,5.0,351.0,4
10022,other,1200.0,3.0,85.0,2
10024,other,2400.0,6.0,408.0,6
10025,other,1800.0,3.0,140.0,3
10028,other,3900.0,4.0,333.0,4
10029,other,2400.0,4.0,200.0,3
10033,other,950.0,2.0,60.0,2
10039,other,1900.0,3.0,205.0,3
10041,other,1402.0,2.0,85.0,3
10043,other,2100.0,3.0,240.0,3
10045,other,1804.0,2.0,285.0,2
10048,other,1200.0,3.0,140.0,3
10049,other,814.0,2.0,55.0,2
10051,other,2400.0,5.0,400.0,5
10053,other,1590.0,3.0,120.0,3
10054,other,3754.0,6.0,430.0,4
10057,other,1450.0,2.0,89.6,3
10059,other,1340.0,2.0,77.0,2
10060,other,12000.0,9.0,1900.0,8
10063,other,1665.0,3.0,105.0,3
10065,other,2300.0,4.0,200.0,4
10066,other,1210.0,2.0,76.0,2
10070,other,2250.0,5.0,360.0,5
10075,other,1636.0,3.0,97.0,3
10076,other,3600.0,4.0,450.0,4
10079,other,1200.0,3.0,72.0,3
10083,other,1000.0,1.0,75.0,2
10086,other,1170.0,2.0,86.0,2
10087,other,4830.0,5.0,390.0,4
10088,other,850.0,2.0,75.0,2
10092,other,2065.0,3.0,130.0,3
10093,other,1150.0,2.0,125.0,2
10096,other,2550.0,4.0,290.0,3
10097,other,3080.0,2.0,285.0,4
10099,other,3400.0,6.0,420.0,4
10100,other,450.0,1.0,25.0,1
10101,other,1100.0,2.0,85.0,2
10102,other,1550.0,3.0,258.0,3
10107,other,1036.0,2.0,110.0,2
10110,other,1376.0,4.0,156.0,4
10115,other,1080.0,2.0,62.0,2
10119,other,1475.0,2.0,200.0,3
10120,other,1200.0,3.0,96.25,3
10122,other,2631.0,3.0,200.0,4
10123,other,830.0,2.0,60.0,2
10124,other,1500.0,2.0,88.0,2
10130,other,1117.0,2.0,110.0,2
10131,other,600.0,1.0,43.0,1
10135,other,1200.0,3.0,70.0,3
10136,other,2675.0,4.0,290.0,4
10141,other,3500.0,5.0,450.0,4
10147,other,1020.0,2.0,62.0,2
10148,other,3563.0,6.0,310.0,4
10151,other,3300.0,5.0,318.0,4
10152,other,1200.0,3.0,165.0,3
10156,other,1718.0,3.0,223.0,3
10157,other,1500.0,4.0,240.0,4
10158,other,1200.0,2.0,75.0,3
10164,other,1030.0,2.0,80.0,2
10166,other,1150.0,2.0,69.0,2
10169,other,1500.0,2.0,90.0,3
10170,other,900.0,2.0,55.0,2
10175,other,1750.0,2.0,225.0,4
10177,other,1100.0,2.0,78.0,2
10178,other,1180.0,2.0,74.0,2
10180,other,1540.0,3.0,85.0,3
10182,other,1800.0,3.0,230.0,3
10184,other,2000.0,3.0,120.0,3
10185,other,2000.0,3.0,145.0,3
10186,other,500.0,1.0,15.0,1
10193,other,922.0,2.0,70.0,2
10194,other,850.0,2.0,72.0,2
10197,other,1233.0,2.0,100.0,2
10205,other,1936.0,3.0,110.0,3
10208,other,1500.0,3.0,138.0,3
10209,other,700.0,2.0,43.0,2
10210,other,1750.0,3.0,170.0,3
10211,other,1365.0,3.0,99.0,3
10214,other,708.0,1.0,55.0,2
10215,other,1680.0,3.0,135.0,3
10216,other,990.0,2.0,58.0,2
10217,other,1240.0,2.0,100.0,2
10218,other,1810.0,3.0,118.0,3
10219,other,2005.0,3.0,240.0,3
10222,other,1000.0,2.0,97.0,2
10225,other,1430.0,3.0,78.65,3
10227,other,1200.0,2.0,45.0,1
10232,other,840.0,1.0,75.0,1
10233,other,1760.0,2.0,116.0,3
10234,other,3900.0,5.0,550.0,4
10235,other,3317.5,5.0,268.5,4
10236,other,600.0,1.0,52.0,2
10237,other,1670.0,3.0,160.0,3
10240,other,1200.0,2.0,75.6,3
10241,other,2400.0,5.0,285.0,5
10242,other,2100.0,4.0,150.0,4
10246,other,1550.0,4.0,120.0,4
10248,other,1495.0,3.0,200.0,3
10250,other,550.0,1.0,23.0,1
10253,other,1080.0,2.0,75.0,3
10255,other,1537.0,3.0,110.0,3
10256,other,1750.0,3.0,150.0,3
10257,other,2800.0,7.0,250.0,7
10259,other,1191.0,2.0,90.0,2
10262,other,2849.0,5.0,250.0,4
10265,other,2400.0,6.0,400.0,6
10275,other,1205.0,2.0,70.0,2
10279,other,2200.0,4.0,160.0,3
10282,other,1900.0,3.0,155.0,3
10283,other,1200.0,1.0,95.0,2
10286,other,1350.0,4.0,225.0,4
10287,other,1100.0,2.0,110.0,2
10288,other,1942.0,3.0,155.0,3
10289,other,1200.0,4.0,80.0,3
10292,other,1515.0,3.0,90.0,3
10295,other,1200.0,4.0,95.0,4
10301,other,1200.0,1.0,69.0,1
10302,other,1717.0,3.0,99.0,3
10304,other,1200.0,1.0,48.0,1
10305,other,4050.0,4.0,600.0,5
10306,other,1430.0,2.0,78.65,3
10308,other,1190.0,2.0,70.0,2
10310,other,2690.0,4.0,185.0,4
10311,other,1800.0,5.0,250.0,4
10312,other,1594.0,3.0,99.0,3
10314,other,1290.0,1.0,77.5,2
10316,other,1464.0,2.0,145.0,2
10317,other,1200.0,2.0,75.0,2
10320,other,1485.0,2.0,156.0,3
10321,other,2070.0,3.0,135.0,3
10324,other,800.0,2.0,55.0,2
10326,other,1480.0,2.0,125.0,3
10328,other,1500.0,2.0,130.0,2
10329,other,2010.0,3.0,125.0,3
10330,other,1504.0,2.0,100.0,3
10332,other,1602.0,2.0,165.0,3
10333,other,1200.0,4.0,130.0,4
10334,other,1800.0,3.0,220.0,3
10340,other,1862.0,3.0,120.0,3
10341,other,2700.0,3.0,200.0,3
10342,other,1677.0,3.0,98.0,3
10344,other,1490.0,2.0,115.0,3
10346,other,1740.0,3.0,120.0,3
10347,other,1020.0,2.0,60.0,2
10348,other,550.0,1.0,16.0,1
10351,other,3664.0,3.0,325.0,3
10352,other,690.0,2.0,42.0,2
10353,other,1500.0,5.0,233.0,4
10354,other,1520.0,3.0,111.0,3
10356,other,1200.0,4.0,86.0,4
10357,other,1250.0,2.0,90.0,2
10358,other,1900.0,2.0,190.0,3
10361,other,1602.0,2.0,170.0,3
10362,other,1230.0,2.0,70.0,2
10363,other,1600.0,3.0,95.0,3
10364,other,450.0,1.0,60.0,1
10365,other,600.0,2.0,23.0,1
10366,other,3463.0,6.0,310.0,4
10367,other,1200.0,2.0,85.0,2
10370,other,2000.0,4.0,130.0,3
10371,other,1350.0,4.0,140.0,4
10374,other,1175.0,2.0,79.0,2
10376,other,1112.0,2.0,68.0,2
10379,other,1158.0,2.0,75.0,2
10382,other,1200.0,2.0,90.0,2
10385,other,2000.0,2.0,160.0,2
10389,other,2679.0,5.0,280.0,4
10390,other,1230.0,2.0,75.0,2
10393,other,2400.0,2.0,135.0,2
10400,other,1200.0,2.0,76.0,2
10403,other,1605.0,3.0,100.0,3
10404,other,1542.0,3.0,98.0,3
10407,other,1333.0,2.0,77.27,2
10408,other,1100.0,3.0,110.0,3
10409,other,1050.0,2.0,70.0,2
10413,other,1200.0,4.0,165.0,4
10414,other,1100.0,2.0,145.0,3
10416,other,1200.0,3.0,99.0,3
10419,other,1000.0,2.0,60.0,2
10420,other,5720.0,3.0,350.0,3
10422,other,1012.0,2.0,59.0,2
10423,other,1800.0,2.0,300.0,2
10426,other,1200.0,4.0,140.0,4
10427,other,600.0,2.0,39.0,2
10430,other,1700.0,3.0,111.0,3
10434,other,1780.0,3.0,110.0,3
10436,other,1080.0,3.0,149.0,3
10437,other,900.0,2.0,65.0,3
10439,other,1200.0,3.0,160.0,4
10440,other,1540.0,3.0,85.0,3
10441,other,1200.0,3.0,190.0,3
10442,other,2456.0,3.0,220.0,3
10444,other,1530.0,2.0,185.0,2
10447,other,1717.0,3.0,120.0,3
10450,other,1475.0,2.0,171.0,2
10452,other,650.0,1.0,16.0,1
10454,other,1504.0,2.0,102.0,3
10456,other,1800.0,4.0,145.0,4
10457,other,3000.0,4.0,240.0,4
10459,other,1625.0,3.0,92.0,3
10460,other,2400.0,4.0,250.0,4
10463,other,1490.0,2.0,92.0,3
10465,other,1044.0,2.0,60.0,2
10469,other,1567.2,2.0,190.0,3
10474,other,1293.0,2.0,75.0,2
10476,other,860.0,2.0,65.5,2
10477,other,1374.0,2.0,88.0,3
10481,other,1200.0,3.0,205.0,3
10482,other,2000.0,2.0,160.0,4
10483,other,834.0,1.0,62.0,1
10484,other,600.0,1.0,52.0,1
10485,other,2000.0,4.0,135.0,4
10486,other,2750.0,3.0,260.0,3
10490,other,1280.0,2.0,90.0,2
10492,other,2075.0,3.0,175.0,3
10494,other,1240.0,4.0,180.0,3
10498,other,1200.0,2.0,200.0,2
10501,other,2274.24,4.0,160.0,3
10503,other,900.0,3.0,105.0,2
10506,other,1350.0,3.0,75.0,3
10508,other,470.0,2.0,10.0,1
10510,other,1313.0,4.0,150.0,3
10511,other,2515.0,4.0,155.0,3
10514,other,2665.0,3.0,350.0,3
10516,other,3500.0,5.0,450.0,4
10523,other,2400.0,5.0,300.0,6
10525,other,1235.0,2.0,140.0,2
10526,other,3200.0,3.0,260.0,3
10527,other,1450.0,3.0,90.0,3
10528,other,3754.0,6.0,480.0,4
10529,other,1893.0,3.0,115.0,3
10532,other,1200.0,2.0,100.0,3
10533,other,1205.0,2.0,70.0,2
10534,other,1500.0,3.0,90.0,3
10535,other,1200.0,3.0,200.0,3
10540,other,375.0,1.0,26.0,1
10541,other,1000.0,2.0,150.0,2
10542,other,800.0,3.0,59.5,2
10544,other,1400.0,2.0,85.0,2
10545,other,1800.0,2.0,100.0,3
10546,other,925.0,2.0,70.0,2
10549,other,3500.0,2.0,350.0,4
10552,other,2100.0,4.0,255.0,3
10553,other,400.0,1.0,35.0,1
10556,other,985.0,2.0,156.0,2
10557,other,2400.0,5.0,180.0,4
10558,other,6000.0,1.0,276.0,1
10559,other,825.0,2.0,40.0,1
10561,other,5000.0,5.0,600.0,4
10563,other,4800.0,5.0,420.0,4
10564,other,3400.0,3.0,400.0,3
10565,other,600.0,1.0,33.0,1
10567,other,2600.0,3.0,147.0,3
10568,other,1200.0,3.0,180.0,4
10570,other,800.0,1.0,72.0,1
10572,other,1225.0,2.0,82.0,3
10573,other,655.0,1.0,27.0,1
10574,other,1196.0,2.0,96.0,2
10576,other,2400.0,5.0,395.0,4
10577,other,600.0,1.0,18.0,1
10579,other,2800.0,4.0,200.0,4
10582,other,800.0,2.0,85.0,2
10583,other,985.0,2.0,57.0,2
10584,other,1200.0,4.0,200.0,4
10585,other,6000.0,12.0,150.0,11
10587,other,600.0,2.0,80.0,2
10588,other,1503.0,2.0,93.0,3
10594,other,3060.0,4.0,350.0,4
10595,other,800.0,1.0,32.0,1
10597,other,600.0,1.0,35.0,1
10601,other,3978.0,4.0,428.0,4
10604,other,2008.0,3.0,170.0,3
10605,other,2095.0,3.0,142.0,3
10607,other,1600.0,2.0,88.0,3
10608,other,1350.0,4.0,160.0,4
10609,other,500.0,1.0,20.0,1
10610,other,1280.0,2.0,100.0,3
10611,other,11000.0,4.0,1600.0,4
10612,other,1650.0,3.0,110.0,3
10615,other,1044.0,2.0,85.0,2
10617,other,900.0,1.0,130.0,2
10618,other,840.0,1.0,99.0,2
10621,other,3870.0,4.0,411.0,4
10623,other,1835.0,3.0,175.0,3
10626,other,425.0,1.0,15.0,1
10629,other,2380.0,4.0,242.0,4
10630,other,900.0,1.0,70.0,2
10631,other,1517.0,2.0,125.0,2
10633,other,3144.0,3.0,455.0,3
10634,other,3602.0,4.0,280.0,4
10635,other,2159.0,3.0,120.0,3
10636,other,1200.0,3.0,72.0,3
10637,other,1850.0,3.0,175.0,6
10638,other,510.0,1.0,34.0,1
10640,other,2700.0,2.0,260.0,3
10641,other,1350.0,2.0,175.0,3
10643,other,2251.0,4.0,370.0,3
10644,other,940.0,2.0,56.0,2
10647,other,1645.0,3.0,95.0,3
10649,other,1000.0,2.0,63.0,2
10651,other,1998.0,3.0,117.0,3
10654,other,1804.0,3.0,150.0,3
10655,other,1350.0,3.0,81.0,3
10657,other,3000.0,3.0,300.0,4
10661,other,1200.0,4.0,110.0,4
10663,other,1217.0,2.0,164.0,2
10666,other,600.0,1.0,45.0,1
10667,other,4110.0,4.0,590.0,4
10668,other,672.0,1.0,27.0,1
10669,other,1280.0,3.0,87.0,3
10671,other,1567.0,3.0,100.0,3
10672,other,2350.0,3.0,210.0,3
10675,other,560.0,1.0,19.0,1
10677,other,900.0,2.0,128.0,2
10678,other,520.0,2.0,29.0,1
10679,other,1950.0,3.0,230.0,3
10680,other,600.0,1.0,58.0,1
10681,other,1000.0,1.0,19.0,1
10683,other,375.0,1.0,40.0,1
10685,other,2000.0,2.0,120.0,2
10690,other,1130.0,2.0,74.0,2
10691,other,1407.0,2.0,83.87,2
10693,other,1350.0,4.0,160.0,4
10694,other,2375.0,3.0,260.0,4
10696,other,1872.0,3.0,152.0,3
10697,other,1400.0,3.0,90.0,3
10698,other,812.0,1.0,26.0,1
10700,other,600.0,2.0,35.0,1
10714,other,1800.0,4.0,115.0,3
10716,other,1499.0,3.0,89.0,3
10719,other,1050.0,2.0,65.0,2
10724,other,3155.0,3.0,315.0,3
10729,other,1464.0,2.0,135.0,3
10731,other,1200.0,2.0,75.0,2
10732,other,1707.0,3.0,171.0,3
10733,other,565.0,1.0,33.0,1
10734,other,630.0,2.0,70.0,1
10740,other,1100.0,2.0,70.0,2
10741,other,420.0,1.0,23.5,1
10743,other,1225.0,2.0,71.05,2
10746,other,3760.0,2.0,280.0,2
10747,other,3071.0,4.0,300.0,3
10752,other,1620.0,3.0,95.0,3
10753,other,560.0,1.0,21.0,1
10755,other,3850.0,3.0,650.0,3
10757,other,2250.0,3.0,180.0,3
10759,other,1350.0,2.0,45.0,1
10760,other,1209.0,2.0,100.0,2
10761,other,1500.0,3.0,95.0,3
10762,other,1000.0,2.0,60.0,2
10764,other,1200.0,4.0,130.0,4
10765,other,2250.0,3.0,199.0,3
10766,other,3700.0,4.0,314.0,4
10768,other,1405.0,3.0,169.0,3
10769,other,4800.0,6.0,420.0,4
10772,other,500.0,1.0,16.0,1
10773,other,1600.0,3.0,180.0,3
10775,other,648.0,1.0,34.0,1
10776,other,1720.0,2.0,126.0,3
10779,other,1080.0,2.0,64.0,2
10783,other,535.0,1.0,35.0,1
10786,other,1465.0,2.0,88.0,3
10788,other,3420.0,3.0,410.0,4
10789,other,1280.0,2.0,75.0,2
10790,other,680.0,3.0,60.0,2
10792,other,1738.0,3.0,110.0,3
10793,other,1500.0,3.0,90.0,3
10795,other,2015.0,4.0,325.0,2
10796,other,1050.0,2.0,110.0,2
10797,other,1541.0,2.0,181.0,2
10798,other,1275.0,2.0,105.0,2
10799,other,2048.0,3.0,206.0,3
10803,other,2320.0,2.0,160.0,3
10804,other,1237.0,3.0,78.0,3
10805,other,588.0,1.0,88.2,1
10810,other,1200.0,2.0,140.0,4
10812,other,1700.0,3.0,250.0,3
10813,other,1160.0,2.0,75.0,2
10814,other,2500.0,3.0,400.0,3
10820,other,1155.0,2.0,65.0,2
10824,other,984.0,2.0,125.0,2
10825,other,1148.0,2.0,69.0,2
10826,other,1719.0,3.0,110.0,3
10828,other,3000.0,4.0,264.0,4
10830,other,1320.0,2.0,90.0,2
10836,other,4560.0,5.0,430.0,4
10841,other,3000.0,4.0,300.0,5
10842,other,1560.0,2.0,125.0,3
10844,other,1012.0,2.0,59.0,2
10845,other,1245.0,2.0,120.0,2
10846,other,1485.0,2.0,110.0,3
10849,other,1489.0,2.0,101.0,2
10850,other,2800.0,4.0,365.0,4
